"Timestamp","n_mints","trick_or_treat","archie_girls","the_dress","imitation","friday_or_saturday"
2015-10-29 06:33:53,3,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-29 06:34:15,12,FALSE,"???","Blue and black","Flattery","Friday"
2015-10-29 06:34:17,5,FALSE,"Betty","Blue and black","Flattery","Friday"
2015-10-29 06:34:26,7,FALSE,"Betty","White and gold","Flattery","Friday"
2015-10-29 06:35:52,14,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-29 06:36:20,3,FALSE,"Betty","Blue and black",NA,"Sunday"
2015-10-29 06:36:36,1,FALSE,"???","White and gold","Flattery","Friday"
2015-10-29 06:38:14,7,FALSE,"Veronica","White and gold","Lazily flattering someone","Sunday"
2015-10-29 06:38:35,5,FALSE,"Betty","Blue and black","Lazily flattering someone","Sunday"
2015-10-29 06:38:53,10,FALSE,"Veronica","Blue and black","Lazily flattering someone","Sunday"
2015-10-29 06:39:27,6,FALSE,"Betty","Blue and black","Laziness","Friday"
2015-10-29 06:39:27,8,FALSE,"Betty","White and gold","Flattery","Sunday"
2015-10-29 06:39:41,7,FALSE,"Veronica","White and gold","Flattery","Friday"
2015-10-29 06:39:55,25,FALSE,"Betty","Blue and black","Laziness","Sunday"
2015-10-29 06:40:02,23,FALSE,"???","Blue and black","Lazily flattering someone","Friday"
2015-10-29 06:40:23,5,FALSE,"Betty","White and gold","Lazily flattering someone","Friday"
2015-10-29 06:40:37,13,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-29 06:41:19,3,FALSE,"Betty","Blue and black","Flattery","Friday"
2015-10-29 06:42:37,5,FALSE,"Betty","White and gold","Flattery","Friday"
2015-10-29 06:42:40,5,FALSE,"Veronica","Blue and black","Lazily flattering someone","Sunday"
2015-10-29 06:43:10,5,FALSE,"Veronica","Blue and black","Flattery","Friday"
2015-10-29 06:43:27,5,FALSE,"Veronica","Blue and black","Laziness","Friday"
2015-10-29 06:44:37,42,FALSE,"Betty","White and gold","Lazily flattering someone","Friday"
2015-10-29 06:45:29,17,FALSE,"Betty",NA,"Laziness","Sunday"
2015-10-29 06:45:41,7,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-29 06:46:37,6,FALSE,"???","White and gold","Laziness","Friday"
2015-10-29 06:47:13,7,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-29 06:48:04,8,FALSE,"Veronica","White and gold","Lazily flattering someone","Sunday"
2015-10-29 06:48:34,5,FALSE,"Veronica","White and gold","Laziness","Sunday"
2015-10-29 06:48:49,3,FALSE,"Veronica","Blue and black","Laziness","Friday"
2015-10-29 06:51:45,4,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-29 06:52:26,7,FALSE,"Veronica","Blue and black","Flattery","Sunday"
2015-10-29 06:52:28,433,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-29 06:53:16,3,FALSE,"???","Blue and black","Flattery","Sunday"
2015-10-29 06:53:30,17,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-29 06:53:47,7,FALSE,"Betty",NA,"Lazily flattering someone","Friday"
2015-10-29 06:54:08,47,FALSE,"Betty","White and gold","Lazily flattering someone","Friday"
2015-10-29 06:54:17,3,FALSE,"Veronica","Blue and black","Laziness","Friday"
2015-10-29 06:55:01,42,FALSE,"???","Blue and black","Lazily flattering someone","Friday"
2015-10-29 06:55:02,6,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-29 06:55:04,7,FALSE,"Veronica","White and gold","Lazily flattering someone","Sunday"
2015-10-29 06:55:25,23,FALSE,"Betty","White and gold","Laziness","Sunday"
2015-10-29 06:56:29,9,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-29 06:57:07,85,FALSE,"Veronica","Blue and black","Flattery","Friday"
2015-10-29 06:58:25,6,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-29 06:59:00,9,FALSE,"???","White and gold","Lazily flattering someone","Friday"
2015-10-29 07:00:23,4,FALSE,"Veronica",NA,"Lazily flattering someone","Friday"
2015-10-29 07:03:03,12,FALSE,"Veronica","Blue and black","Flattery","Friday"
2015-10-29 07:03:18,3,FALSE,"Veronica","Blue and black","Lazily flattering someone","Sunday"
2015-10-29 07:03:30,5,FALSE,"Veronica","Blue and black","Flattery","Friday"
2015-10-29 07:05:11,7,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-29 07:06:19,5,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-29 07:09:58,5,FALSE,"???","Blue and black","Lazily flattering someone","Friday"
2015-10-29 07:11:00,5,FALSE,"Betty","White and gold","Flattery","Friday"
2015-10-29 07:12:12,6,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-29 07:12:45,7,FALSE,"???","Blue and black","Lazily flattering someone","Sunday"
2015-10-29 07:13:16,5,FALSE,"Betty","White and gold","Laziness","Friday"
2015-10-29 07:13:22,4,FALSE,"Betty","Blue and black","Lazily flattering someone","Sunday"
2015-10-29 07:13:32,4,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-29 07:13:36,5,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-29 07:13:38,6,FALSE,"Betty","Blue and black","Flattery","Friday"
2015-10-29 07:13:41,2,FALSE,"???","Blue and black","Lazily flattering someone","Sunday"
2015-10-29 07:14:20,17,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-29 07:14:54,4,FALSE,"Veronica","White and gold","Laziness","Sunday"
2015-10-29 07:15:00,12,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-29 07:15:21,6,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-29 07:15:40,6,FALSE,"???","Blue and black","Lazily flattering someone","Friday"
2015-10-29 07:16:07,4,FALSE,"???",NA,"Lazily flattering someone","Sunday"
2015-10-29 07:16:13,4,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-29 07:16:15,2,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-29 07:16:17,20,FALSE,"Betty","Blue and black","Flattery","Friday"
2015-10-29 07:16:50,2,FALSE,"Betty","White and gold","Flattery","Sunday"
2015-10-29 07:19:52,3,FALSE,"Veronica","Blue and black","Lazily flattering someone","Sunday"
2015-10-29 07:20:32,5,FALSE,"Veronica",NA,"Lazily flattering someone","Sunday"
2015-10-29 07:20:35,5,FALSE,"Betty","White and gold","Lazily flattering someone","Sunday"
2015-10-29 07:20:36,3,FALSE,"Veronica","Blue and black","Lazily flattering someone","Sunday"
2015-10-29 07:22:14,12,FALSE,"Veronica","Blue and black","Lazily flattering someone","Sunday"
2015-10-29 07:22:27,5,FALSE,"???","Blue and black","Lazily flattering someone","Sunday"
2015-10-29 07:22:50,1,FALSE,"???","Blue and black","Flattery","Friday"
2015-10-29 07:22:52,4,FALSE,"???","White and gold","Lazily flattering someone","Friday"
2015-10-29 07:23:06,6,FALSE,"Betty","White and gold","Flattery","Friday"
2015-10-29 07:23:23,12,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-29 07:23:40,3,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-29 07:24:26,2,FALSE,"Veronica","White and gold","Laziness","Friday"
2015-10-29 07:24:57,2,FALSE,"Betty","Blue and black","Lazily flattering someone","Sunday"
2015-10-29 07:25:40,3,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-29 07:25:50,6,FALSE,"Veronica","White and gold","Lazily flattering someone","Sunday"
2015-10-29 07:26:25,7,FALSE,"Veronica","White and gold","Laziness","Friday"
2015-10-29 07:28:03,8,FALSE,"Betty","Blue and black","Laziness","Friday"
2015-10-29 07:28:17,12,FALSE,"Veronica","Blue and black","Flattery","Sunday"
2015-10-29 07:28:35,3,FALSE,"???","Blue and black","Lazily flattering someone","Sunday"
2015-10-29 07:29:45,6,FALSE,"Veronica","Blue and black","Flattery","Friday"
2015-10-29 07:29:51,7,FALSE,"Betty","White and gold","Lazily flattering someone","Sunday"
2015-10-29 07:29:56,7,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-29 07:30:47,4,FALSE,"???","Blue and black","Lazily flattering someone","Friday"
2015-10-29 07:31:49,5,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-29 07:32:26,5,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-29 07:33:21,23,FALSE,"Betty","White and gold","Flattery","Sunday"
2015-10-29 07:34:10,5,FALSE,"???","Blue and black","Lazily flattering someone","Sunday"
2015-10-29 07:35:07,15,FALSE,"Betty","Blue and black","Flattery","Friday"
2015-10-29 07:35:24,7,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-29 07:35:30,5,FALSE,"???","Blue and black","Flattery","Friday"
2015-10-29 07:35:41,8,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-29 07:36:56,3,FALSE,"Betty","White and gold","Lazily flattering someone","Friday"
2015-10-29 07:37:46,3,FALSE,"Betty","White and gold","Lazily flattering someone","Friday"
2015-10-29 07:38:02,3,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-29 07:38:02,7,FALSE,"Betty","Blue and black","Lazily flattering someone","Sunday"
2015-10-29 07:38:07,2,FALSE,"Veronica","Blue and black","Laziness","Sunday"
2015-10-29 07:39:24,2,FALSE,"Veronica","Blue and black","Flattery","Friday"
2015-10-29 07:39:30,9,FALSE,"Betty","White and gold","Flattery","Friday"
2015-10-29 07:39:49,5,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-29 07:42:19,4,FALSE,"Betty","Blue and black","Laziness","Friday"
2015-10-29 07:42:43,12,FALSE,"Veronica","Blue and black","Flattery","Friday"
2015-10-29 07:42:56,149,FALSE,"Veronica","White and gold","Lazily flattering someone","Sunday"
2015-10-29 07:43:16,7,FALSE,"???","White and gold","Lazily flattering someone","Friday"
2015-10-29 07:43:21,2,FALSE,"Veronica","White and gold","Flattery","Friday"
2015-10-29 07:43:57,3,FALSE,"Betty","White and gold","Lazily flattering someone","Friday"
2015-10-29 07:44:13,4,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-29 07:44:40,7,FALSE,"Veronica","Blue and black","Flattery","Friday"
2015-10-29 07:44:41,6,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-29 07:44:59,3,FALSE,"Veronica","Blue and black","Laziness","Friday"
2015-10-29 07:45:05,5,FALSE,"???","White and gold","Lazily flattering someone","Friday"
2015-10-29 07:45:16,5,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-29 07:46:26,5,FALSE,"Betty","White and gold","Lazily flattering someone","Friday"
2015-10-29 07:47:33,3,FALSE,"Betty","Blue and black","Lazily flattering someone","Sunday"
2015-10-29 07:47:57,3,FALSE,"Veronica","Blue and black","Laziness","Friday"
2015-10-29 07:48:05,11,FALSE,"Betty","White and gold","Flattery","Friday"
2015-10-29 07:48:14,4,FALSE,"Betty","White and gold","Lazily flattering someone","Friday"
2015-10-29 07:51:00,27,FALSE,"Veronica","Blue and black","Flattery","Friday"
2015-10-29 07:51:25,1,FALSE,"Betty","Blue and black","Flattery","Friday"
2015-10-29 07:51:49,6,FALSE,"Betty","White and gold","Lazily flattering someone","Friday"
2015-10-29 07:58:59,7,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-29 07:52:58,7,FALSE,"???","White and gold","Lazily flattering someone","Sunday"
2015-10-29 07:53:26,8,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-29 07:53:49,6,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-29 07:54:05,4,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-29 07:54:21,8211,FALSE,"Veronica","Blue and black","Flattery","Friday"
2015-10-29 07:55:01,10,FALSE,"???","White and gold","Lazily flattering someone","Friday"
2015-10-29 07:55:35,17,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-29 07:56:00,16,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-29 07:56:18,4,FALSE,"Veronica","White and gold","Laziness","Friday"
2015-10-29 07:57:51,5,FALSE,"Betty","White and gold","Lazily flattering someone","Friday"
2015-10-29 07:58:35,13,FALSE,"Veronica","Blue and black","Flattery","Friday"
2015-10-29 07:58:48,4,FALSE,"Betty","Blue and black","Laziness","Friday"
2015-10-29 07:59:48,42,FALSE,"Veronica","Blue and black","Laziness","Friday"
2015-10-29 08:00:38,6,FALSE,"Veronica","White and gold","Flattery","Friday"
2015-10-29 08:00:38,7,FALSE,"Veronica","White and gold","Laziness","Friday"
2015-10-29 08:00:52,17,FALSE,"Veronica","Blue and black",NA,"Sunday"
2015-10-29 08:01:43,7,FALSE,"Veronica","White and gold","Laziness","Friday"
2015-10-29 08:02:56,7,FALSE,"Betty","White and gold","Lazily flattering someone","Sunday"
2015-10-29 08:03:05,5,FALSE,"Veronica","Blue and black","Flattery","Friday"
2015-10-29 08:03:31,50,FALSE,"???","Blue and black","Flattery","Friday"
2015-10-29 08:04:30,5,FALSE,"Veronica",NA,NA,NA
2015-10-29 08:05:46,13,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-29 08:06:11,7,FALSE,"Betty","White and gold","Laziness","Friday"
2015-10-29 08:06:17,7,FALSE,"Betty","Blue and black","Lazily flattering someone","Sunday"
2015-10-29 08:06:25,2,FALSE,"???",NA,NA,NA
2015-10-29 08:06:53,34,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-29 08:06:55,3,FALSE,"Betty","Blue and black","Flattery","Sunday"
2015-10-29 08:07:43,2,FALSE,"Betty","White and gold","Lazily flattering someone","Sunday"
2015-10-29 08:07:44,17,FALSE,"Veronica","White and gold","Lazily flattering someone","Sunday"
2015-10-29 08:08:19,2,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-29 08:08:48,8,FALSE,"Veronica","Blue and black","Flattery","Friday"
2015-10-29 08:09:05,3,FALSE,"???","Blue and black","Lazily flattering someone","Friday"
2015-10-29 08:10:04,100,FALSE,"???","White and gold","Laziness","Sunday"
2015-10-29 08:10:40,409,FALSE,"???","Blue and black","Lazily flattering someone","Friday"
2015-10-29 08:11:21,4,FALSE,"Veronica","Blue and black","Flattery","Friday"
2015-10-29 08:11:31,18,FALSE,"Veronica","White and gold","Flattery","Friday"
2015-10-29 08:12:09,5,FALSE,"Betty",NA,NA,NA
2015-10-29 08:12:10,7,FALSE,"Veronica","White and gold",NA,NA
2015-10-29 08:12:13,6,FALSE,"Betty","White and gold","Flattery","Friday"
2015-10-29 08:12:38,7,FALSE,"Veronica","Blue and black","Flattery","Sunday"
2015-10-29 08:14:36,24,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-29 08:15:46,5,FALSE,"???","Blue and black","Flattery","Friday"
2015-10-29 08:15:04,6,FALSE,"Betty","White and gold","Flattery","Sunday"
2015-10-29 08:15:38,3,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-29 08:15:45,7,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-29 08:16:06,3,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-29 08:16:40,3,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-29 08:16:58,3,FALSE,"Veronica","White and gold","Flattery","Friday"
2015-10-29 08:17:03,4,FALSE,"Betty","White and gold","Flattery","Friday"
2015-10-29 08:17:08,7,FALSE,"Veronica","White and gold","Flattery","Friday"
2015-10-29 08:17:44,5,FALSE,"Betty","Blue and black","Laziness","Friday"
2015-10-29 08:18:09,2,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-29 08:18:40,7,FALSE,"Betty","White and gold","Lazily flattering someone","Friday"
2015-10-29 08:19:45,4,FALSE,"Betty","White and gold","Flattery","Friday"
2015-10-29 08:19:58,4,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-29 08:20:09,3,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-29 08:21:06,4,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-29 08:21:40,4,FALSE,"???","Blue and black","Lazily flattering someone","Friday"
2015-10-29 08:22:08,2,FALSE,"Veronica","White and gold","Flattery","Sunday"
2015-10-29 08:23:16,10,FALSE,"Betty","Blue and black","Flattery","Friday"
2015-10-29 08:23:25,84,FALSE,"Betty","White and gold","Lazily flattering someone","Sunday"
2015-10-29 08:23:26,6,FALSE,"Betty","White and gold","Flattery","Sunday"
2015-10-29 08:24:37,4,FALSE,"Veronica","White and gold","Laziness","Friday"
2015-10-29 08:25:22,8,FALSE,"Betty","Blue and black",NA,"Friday"
2015-10-29 08:25:41,3,FALSE,"???","Blue and black","Lazily flattering someone","Friday"
2015-10-29 08:25:46,4,FALSE,"Betty","Blue and black","Flattery","Friday"
2015-10-29 08:26:08,6,FALSE,"???","White and gold","Flattery","Friday"
2015-10-29 08:26:20,7,FALSE,"Veronica","Blue and black","Lazily flattering someone","Sunday"
2015-10-29 08:26:28,4,FALSE,"Veronica",NA,"Flattery","Sunday"
2015-10-29 08:27:09,4,FALSE,"Betty","Blue and black","Laziness","Sunday"
2015-10-29 08:27:11,27,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-29 08:28:07,7,FALSE,"???","Blue and black","Flattery","Friday"
2015-10-29 08:30:32,7,FALSE,"Veronica","White and gold","Flattery","Friday"
2015-10-29 08:31:07,3,FALSE,"Betty","White and gold","Lazily flattering someone","Sunday"
2015-10-29 08:31:16,5,FALSE,"???","White and gold","Flattery","Friday"
2015-10-29 08:31:20,3,FALSE,"???","Blue and black","Lazily flattering someone","Sunday"
2015-10-29 08:31:59,12,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-29 08:32:38,7,FALSE,"Betty","White and gold","Laziness","Friday"
2015-10-29 08:32:43,14,FALSE,"Veronica","Blue and black","Flattery","Sunday"
2015-10-29 08:33:02,2,FALSE,"Veronica","White and gold","Laziness","Friday"
2015-10-29 08:34:58,5,FALSE,"Veronica","Blue and black","Flattery","Sunday"
2015-10-29 08:35:04,5,FALSE,"???","White and gold","Laziness","Friday"
2015-10-29 08:35:07,5,FALSE,"Betty","Blue and black","Flattery","Friday"
2015-10-29 08:35:12,2,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-29 08:35:38,37,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-29 08:36:14,3,FALSE,"Betty","Blue and black","Flattery","Friday"
2015-10-29 08:38:38,5,FALSE,"Betty","Blue and black","Flattery","Friday"
2015-10-29 08:38:41,2,FALSE,"Veronica","Blue and black","Laziness","Sunday"
2015-10-29 08:39:22,3,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-29 08:39:57,25,FALSE,"Veronica","Blue and black",NA,"Sunday"
2015-10-29 08:41:07,6,FALSE,"Veronica","Blue and black","Laziness","Friday"
2015-10-29 08:41:54,4,FALSE,"Veronica","White and gold","Flattery","Sunday"
2015-10-29 08:42:40,5,FALSE,"Veronica","Blue and black","Flattery","Friday"
2015-10-29 08:42:49,5,FALSE,"Veronica","Blue and black","Flattery","Friday"
2015-10-29 08:42:55,4,FALSE,"Betty","Blue and black","Laziness","Friday"
